urrava	5	3
urro	4	3
urros	3	3
urrou	5	3
ursa	140	66
ursinha	22	13
ursinho	284	173
ursinhos	56	37
urso	2422	730
ursoloco	8	4
ursopolar	4	3
ursos	854	311
urss	142	71
ursula	101	20
ursus	125	9
ursão	4	4
urticária	27	24
urtiga	19	16
urtigas	21	17
uru	5	3
urubu	50	39
urubus	56	44
urucubaca	3	3
uruguai	48	25
uruguaia	4	3
uruguaio	10	8
uruguaios	11	7
uryens	15	3
urze	6	6
urzes	18	6
urânio	238	81
us	4900	1115
usa	4064	2979
usaa	16	13
usaas	6	5
usada	886	739
usadas	395	347
usado	1900	1547
usados	561	465
usai	5	5
usaia	3	3
usala	23	23
usalas	7	7
usalo	20	20
usalos	12	12
usam	1744	1428
usamna	8	8
usamnas	6	6
usamno	10	10
usamnos	8	8
usamolo	3	3
usamos	1027	856
usamriid	6	3
usamse	6	5
usando	4969	3335
usandoa	23	22
usandoas	8	7
usandoo	19	17
usandoos	16	14
usandose	3	3
usao	28	26
usaos	5	5
usar	12679	6415
usara	15	15
usaram	564	496
usaramme	4	4
usaramno	3	3
usaramnos	4	3
usarei	339	308
usarem	147	139
usaremos	324	297
usares	19	17
usaria	402	365
usariam	49	49
usariamos	3	3
usarme	11	11
usarmos	126	123
usarse	5	5
usarte	4	4
usará	283	263
usarás	6	6
usarã	3	3
usarão	111	104
usaríamos	33	33
usas	66	62
usase	28	28
usasse	223	214
usassem	61	57
usasses	8	8
usaste	45	43
usasteme	3	3
usava	1341	1052
usavaa	4	4
usavam	404	344
usavamos	5	5
usavamse	3	3
usavao	4	4
usavaos	3	3
usavas	4	4
usavase	4	4
usb	7	7
usc	41	26
uschi	5	4
uscire	3	3
usd	4	3
use	3206	2468
usea	68	68
useas	22	22
used	54	27
usei	1182	1045
useia	3	3
useio	14	14
useios	3	3
useite	3	3
usem	469	417
useme	7	7
usemnas	7	6
usemos	58	57
useo	123	118
useos	27	26
user	6	6
uses	38	34
usgs	4	3
usha	6	5
usher	92	14
ushers	9	4
ushi	16	4
ushiyama	3	3
usin	3	3
usina	215	111
usinas	42	36
using	4360	4355
usman	33	5
usmc	4	4
uso	3183	2360
usoo	16	15
usoos	4	4
usos	63	55
usou	2508	1893
usoua	10	10
usouas	5	5
usoume	6	4
usouo	16	15
usouse	3	3
usp	5	4
uss	139	73
ussher	22	4
ussr	3	3
usted	64	18
ustedes	8	5
usuais	33	33
usual	148	137
usualmente	74	67
usufrua	4	4
usufrui	3	3
usufruir	35	33
usufruto	6	6
usufruía	4	4
usul	46	5
usura	10	6
usurpa	5	5
usurpada	3	3
usurpado	5	5
usurpador	24	20
usurpadora	5	4
usurpadores	4	4
usurpar	21	16
usurpe	3	3
usurpou	9	9
usurário	3	3
usuária	9	9
usuário	131	91
usuários	104	53
usuãrio	5	4
usá	5	4
usáia	8	8
usáias	4	4
usáio	29	26
usáios	8	7
usála	616	558
usálas	219	212
usálo	826	739
usálos	244	224
usámos	10	8
usássemos	29	28
usávamos	86	83
usável	5	4
usãla	14	11
usãlas	3	3
usãlo	37	28
usãlos	5	4
ut	11	10
uta	19	9
utah	322	124
ute	4	3
utensílio	14	13
utensílios	79	69
uterina	5	4
uterinas	3	3
utero	3	3
uther	144	19
uti	131	95
utica	24	6
utiiidade	7	7
utiiizar	4	4
util	26	22
utilidade	403	354
utilidades	48	40
utilitarismo	5	5
utilitário	12	11
utilitários	13	10
utiliza	145	131
utilizada	109	102
utilizadas	55	51
utilizado	186	168
utilizador	12	9
utilizadores	4	4
utilizados	97	89
utilizam	92	84
utilizamos	43	36
utilizando	165	151
utilizandose	5	5
utilizar	398	336
utilizaram	30	30
utilizarei	10	10
utilizarem	9	9
utilizaremos	6	6
utilizaria	7	7
utilizarme	3	3
utilizarmos	6	6
utilizará	9	9
utilizarão	5	5
utilizase	3	3
utilizasse	7	7
utilizava	26	25
utilizavam	17	17
utilizaãão	3	3
utilização	78	74
utilize	65	61
utilizei	14	14
utilizem	23	19
utilizemos	3	3
utilizo	16	15
utilizou	91	84
utilizouse	4	4
utilizála	27	27
utilizálas	10	10
utilizálo	34	33
utilizálos	12	12
utilizáveis	4	4
utilizável	9	8
utl	6	5
uto	3	3
utodo	5	3
utopia	108	65
utopias	11	9
utopista	3	3
utra	12	8
utradução	3	3
utrecht	8	7
utro	4	4
utsumi	30	7
utsunomiya	6	4
uttar	14	11
utter	3	3
utterson	9	4
utz	13	3
utópica	21	20
utópicas	4	3
utópico	14	14
utópicos	5	4
uu	53	21
uua	10	3
uuden	9	3
uuh	19	13
uum	15	11
uuma	18	7
uuu	21	12
uuuh	14	10
uuuhhh	3	3
uuui	3	3
uuuuh	3	3
uuuuu	7	5
uv	29	21
uva	237	162
uvas	345	219
uvi	12	9
uviu	8	6
uw	7	4
uwe	10	6
uy	8	3
uzak	7	5
uzbequistão	13	8
uzi	36	24
uzis	9	8
uãsque	29	14
uça	12	6
ué	167	75
uê	5	4
uísque	1918	947
uísques	61	54
uó	4	3
v	1215	563
va	496	245
vaca	2299	1267
vacas	922	510
vacaville	3	3
vache	6	4
vacila	30	27
vacilado	3	3
vacilam	5	5
vacilando	26	22
vacilante	16	16
vacilantes	11	11
vacilar	43	42
vacilaram	6	6
vacilarem	3	3
vacilarmos	3	3
vacilará	3	3
vacilação	4	4
vacile	13	11
vacilei	19	16
vacilem	3	3
vacilo	20	19
vacilou	28	27
vacilão	38	16
vacilões	5	3
vacina	339	151
vacinada	10	10
vacinadas	4	4
vacinado	21	19
vacinados	14	14
vacinar	26	24
vacinas	115	74
vacinação	12	11
vacinem	3	3
vacinou	3	3
vaclav	9	4
vacuidade	6	4
vad	4	3
vade	13	10
vader	97	39
vadia	2173	1064
vadiagem	64	49
vadiam	5	5
vadiando	34	33
vadiar	37	32
vadias	295	187
vadiazinha	43	38
vadiazinhas	4	4
vadim	79	20
vadio	139	96
vadios	76	61
vadis	18	10
vae	11	3
vag	4	3
vaga	858	660
vagaba	5	5
vagabas	7	5
vagabond	3	3
vagabunda	1034	643
vagabundagem	16	15
vagabundando	7	6
vagabundas	122	94
vagabundeando	25	23
vagabundear	33	16
vagabundinha	9	9
vagabundo	1045	635
vagabundos	445	347
vagado	7	7
vagall	11	7
vagalume	51	31
vagalumes	86	53
vagam	36	34
vagamente	126	125
vagamos	9	8
vagando	296	262
vagante	4	3
vagantes	7	5
vagar	156	146
vagarem	7	7
vagaremos	4	3
vagarosa	15	14
vagarosamente	69	55
vagarosas	3	3
vagaroso	15	14
vagarosos	6	6
vagará	5	5
vagas	253	217
vagassem	3	3
vagava	26	25
vagavam	20	19
vagem	44	30
vagens	23	16
vagina	570	312
vaginais	12	12
vaginal	66	57
vaginas	71	52
vaginoplastia	3	3
vago	267	232
vagon	5	3
vagos	56	50
vagou	35	30
vaguando	3	3
vague	15	12
vagueado	5	5
vagueamos	4	4
vagueando	41	35
vaguear	54	48
vaguearem	4	3
vagueava	9	9
vagueavam	4	4
vaguei	29	28
vagueia	46	40
vagueiam	32	26
vagueie	6	6
vagueio	11	9
vagueou	5	5
vagão	693	313
vagãobar	10	7
vagãodormitório	6	3
vagãoleito	7	4
vagãoobservatório	12	3
vagãorestaurante	31	22
vagões	381	153
vagõesrestaurante	4	3
vagõesrestaurantes	11	6
vai	223865	11719
vaia	22	20
vaiada	5	5
vaiado	6	4
vaiam	6	6
vaiando	10	8
vaiar	14	13
vaiaram	11	8
vaias	33	20
vaidade	333	255
vaidades	23	22
vaidosa	51	48
vaidosas	3	3
vaidoso	81	71
vaidosos	14	14
vaie	152	77
vaiem	23	21
vaiente	5	4
vaientão	8	7
vaier	15	13
vaieria	3	3
vaies	4	3
vaiete	7	3
vaieu	27	21
vaievem	8	8
vaiha	7	6
vaiho	5	5
vaiia	4	4
vaiioso	16	14
vaiiosos	3	3
vail	107	14
vailhe	17	16
vaime	62	53
vain	13	9
vainos	39	37
vaio	9	9
vaior	41	27
vaiores	11	6
vaiou	4	4
vair	10	10
vais	4575	986
vaise	180	144
vaisme	49	35
vaisnos	4	4
vaiste	72	59
vaite	629	345
vaivai	10	10
vaivem	6	3
vaivocê	5	5
vaivém	17	12
vakulinchuk	13	3
val	510	92
vala	222	152
valance	7	5
valar	13	4
valas	48	36
valda	20	6
valdemar	37	4
valdes	11	4
valdez	38	22
valdinei	6	6
valdir	5	5
valdosta	8	3
valdés	11	3
vale	7809	4371
valedictorian	3	3
valeis	3	3
valem	623	570
valemos	33	32
valen	32	8
valencia	29	19
valenciana	7	3
valendo	185	158
valendose	4	4
valens	3	3
valente	950	686
valentemente	16	15
valentes	274	227
valenti	22	7
valentia	93	80
valentim	37	18
valentin	85	20
valentina	137	31
valentine	311	59
valentines	15	7
valentini	27	4
valentino	68	38
valentinos	3	3
valento	6	3
valentona	13	13
valentão	282	217
valentín	7	5
valentões	114	77
valenzuela	9	6
valepresente	6	5
valer	1237	1036
valera	9	4
valeram	34	33
valerefeição	19	12
valerem	5	5
valeri	8	4
valeria	170	140
valeriam	26	24
valerian	13	5
valeriana	24	13
valerie	434	85
valerii	7	4
valerio	25	11
valery	20	6
valerá	167	157
valerão	14	13
vales	277	197
valesrefeição	5	5
valesse	68	65
valessem	3	3
valeta	29	17
valete	115	81
valetes	67	41
valetransporte	3	3
valetudo	12	11
valeu	2002	1190
valew	3	3
valey	6	5
valfadinha	30	28
valha	309	289
valhala	9	3
valhalla	47	18
valham	12	12
valhame	71	62
valhanos	6	5
valho	126	116
vali	7	3
valia	425	397
valiam	46	45
valiant	98	12
valida	11	11
validada	6	5
validade	134	122
validado	9	8
validar	30	28
validação	13	11
valide	3	3
validez	3	3
valido	70	69
validou	6	6
valiosa	395	356
valiosas	126	114
valioso	614	524
valiosos	121	116
valiosíssima	3	3
valiosíssimo	5	5
valis	41	11
valise	109	68
valises	11	8
valium	153	110
valiums	7	7
valjean	4	4
valkyria	8	3
valkyrie	34	5
valladolid	4	4
vallarta	26	12
vallauris	8	3
valle	104	22
vallejo	58	9
vallette	3	3
valley	421	202
valli	12	6
vallombrosa	5	5
vally	3	3
valmont	49	8
valo	16	4
valodia	26	3
valois	8	5
valor	3365	2240
valores	812	570
valoriza	103	99
valorizada	17	17
valorizadas	11	11
valorizado	43	41
valorizados	13	13
valorizam	34	31
valorizamos	33	28
valorizando	6	6
valorizar	83	76
valorizaria	3	3
valorizava	13	13
valorizavam	5	4
valorização	18	18
valorize	19	19
valorizei	9	9
valorizem	12	9
valorizo	53	50
valorizou	17	14
valorizálo	4	4
valorosa	18	18
valorosamente	5	5
valoroso	50	40
valorosos	24	20
valpan	27	27
valparaiso	7	5
valparaíso	11	6
valquíria	53	10
valquírias	11	10
valsa	211	157
valsando	4	4
valsar	10	10
valsas	27	19
value	10	6
values	3	3
valverde	19	7
valvo	3	3
valya	10	4
valáquia	3	3
valéria	42	8
valérie	9	5
valério	9	3
valência	28	15
valíamos	3	3
vam	13	12
vambora	91	26
vamo	395	84
vamonos	158	123
vamor	9	8
vamos	230093	11620
vamosgaroto	3	3
vamoslá	3	3
vamosnos	16	16
vamosnão	4	4
vamoso	3	3
vamosvamos	33	30
vamosvamosvamos	4	4
vamosvocê	3	3
vamp	5	5
vampira	213	92
vampiras	13	12
vampire	19	13
vampires	13	6
vampiresco	4	4
vampirismo	33	24
vampiro	993	265
vampiros	1118	246
vams	12	5
vamso	6	5
vamu	3	3
vamô	32	3
van	3488	947
vance	260	31
vancouver	123	77
vanda	13	9
vandal	8	5
vandalismo	118	96
vandalizado	12	12
vandalizam	3	3
vandalizando	5	5
vandalizar	6	6
vandalizou	7	7
vandalos	6	6
vandals	4	4
vandana	38	4
vandeleur	5	4
vandemar	34	6
vandenberg	18	11
vander	97	94
vanderbilt	32	19
vanderlei	4	3
vanderpark	27	4
vanderworth	3	3
vane	38	8
vanesa	30	3
vanessa	608	92
vang	80	10
vangloria	9	9
vangloriam	6	6
vangloriando	28	26
vangloriar	48	45
vangloriarse	6	6
vangloriava	4	4
vanglorie	10	9
vanglorio	4	4
vangloriou	8	8
vanguard	18	12
vanguarda	166	104
vanguardista	6	6
vanguardistas	6	5
vanha	8	7
vania	3	3
vanilla	26	21
vanilli	18	10
vanir	10	4
vanished	6	5
vanity	56	31
vanko	26	3
vanna	9	6
vannacutt	43	3
vanora	9	4
vanquish	5	4
vans	38	29
vantage	8	4
vantagem	1630	1258
vantagens	376	336
vantajosa	26	25
vantajosas	6	6
vantajoso	48	45
vantajosos	4	4
vanuatu	18	5
vanya	77	15
vanyusha	8	3
vao	155	64
vapor	755	486
vapores	48	40
vaporiza	3	3
vaporizada	14	11
vaporizadas	3	3
vaporizado	18	12
vaporizador	10	9
vaporizados	5	5
vaporizar	12	11
vaporizou	7	6
vaporoso	3	3
vapt	3	3
vaqueira	48	23
vaqueiras	8	7
vaqueiro	355	192
vaqueiros	194	99
vaquero	3	3
vaquinha	40	37
vaquinhas	8	7
var	11	11
vara	604	398
varadero	13	4
varal	38	32
varanda	655	482
varandas	31	21
varapau	8	7
varar	8	8
varas	84	70
varden	65	4
varejeira	11	6
varejista	6	6
varejistas	7	7
varejo	35	33
varenka	6	4
varens	8	3
varenukha	9	3
vareta	78	38
varetas	33	22
varg	171	12
varga	19	5
vargas	388	42
vargo	35	3
varia	77	76
variabilidade	5	3
variada	35	33
variadas	59	53
variado	24	22
variados	51	49
variam	52	50
variando	16	16
variante	28	23
variantes	18	14
variar	398	373
varias	155	131
variava	6	6
variaãão	5	3
variação	115	99
variações	123	92
varicela	21	11
varick	4	3
varie	7	7
variedade	371	289
variedades	131	85
variem	3	3
variety	12	12
varinha	114	63
varinhas	13	8
vario	4	4
variola	3	3
varios	44	38
variou	4	4
varizes	16	15
variáveis	66	59
variável	55	43
variãveis	10	9
variãvel	3	3
varlyn	13	5
varma	20	5
varna	13	7
varner	58	3
varney	7	3
varnhem	5	3
varonil	9	7
varonis	3	3
varou	11	9
varra	26	20
varram	10	10
varre	60	41
varredor	23	18
varredores	19	14
varredura	91	67
varreduras	7	6
varrem	23	23
varremos	10	10
varrendo	78	75
varrer	210	177
varreram	18	18
varreremos	5	5
varreria	6	6
varrerá	9	9
varreu	55	51
varri	13	12
varria	12	11
varriam	3	3
varrida	62	51
varridas	11	11
varrido	104	91
varridos	39	37
varro	18	14
varrêlo	5	5
varrêlos	4	4
varsity	11	8
varsovia	28	8
varsóvia	299	97
vartann	3	3
varvara	9	6
varys	10	5
varão	23	17
varíola	141	67
varões	12	8
vas	44	17
vasari	6	4
vasco	77	16
vascuihar	5	5
vascular	23	20
vasculares	7	6
vasculha	17	17
vasculhada	12	12
vasculhado	7	7
vasculhados	5	5
vasculham	14	14
vasculhamos	45	42
vasculhando	90	83
vasculhar	120	115
vasculharam	23	23
vasculharei	3	3
vasculharem	6	6
vasculharemos	6	6
vasculharmos	3	3
vasculhava	7	7
vasculhe	44	43
vasculhei	10	10
vasculhem	75	69
vasculho	5	5
vasculhou	32	31
vasculite	3	3
vase	12	8
vasectomia	23	11
vasectomias	3	3
vaselina	41	31
vashem	5	3
vashti	39	5
vasil	7	6
vasile	25	6
vasilevski	4	3
vasilha	62	50
vasilhame	4	4
vasilhas	16	14
vasili	46	12
vasiliy	17	6
vasilly	5	3
vasily	12	6
vasinho	6	6
vaslauter	8	3
vaso	669	469
vasodilatador	7	4
vasos	155	133
vasques	3	3
vasquez	67	17
vassalo	55	29
vassalos	34	26
vassar	20	17
vassil	5	3
vassilev	3	3
vassili	99	11
vassiliev	11	4
vassily	5	4
vassoura	290	217
vassourada	3	3
vassouras	58	46
vassourinha	6	4
vassílievitch	19	4
vasta	218	179
vastamente	8	8
vastas	88	78
vasti	28	3
vastidão	72	64
vastidões	3	3
vasto	267	229
vastos	61	58
vasya	21	6
vasílev	5	3
vat	5	4
vatapá	4	3
vatel	42	3
vaticano	265	125
vato	19	9
vatutin	11	3
vau	16	10
vaudeville	31	23
vaughan	45	17
vaughn	153	46
vault	13	9
vauxhall	12	6
vav	3	3
vavra	11	4
vavá	9	3
vaya	23	21
vayan	4	3
vayas	3	3
vaz	15	6
vaza	97	74
vazada	13	11
vazado	16	12
vazam	13	13
vazamento	322	230
vazamentos	61	45
vazamos	3	3
vazando	169	142
vazante	9	7
vazar	182	150
vazaram	13	12
vazarem	4	4
vazaria	3	3
vazará	3	3
vazasse	12	10
vazassem	4	3
vazava	9	7
vaze	19	19
vazia	1225	1025
vazias	584	502
vazio	2294	1708
vazios	407	348
vazo	26	14
vazou	69	52
vazquez	10	7
vazão	13	12
vazías	3	3
vazío	8	5
vaí	46	11
vc	2789	162
vcoê	9	8
vcr	12	11
vcs	153	50
vcê	12	9
vd	10	7
ve	304	196
veadinho	39	31
veadinhos	6	6
veado	602	321
veados	178	132
veces	9	7
vector	27	12
vectores	4	3
veda	8	6
vedada	8	8
vedadas	4	3
vedade	4	3
vedado	13	13
vedados	5	5
vedar	15	13
vedaram	6	6
vedas	12	4
vedação	65	54
vedações	11	9
vede	53	27
vedes	21	13
vedeta	6	6
vedete	13	10
vedetes	3	3
vedo	7	7
vee	22	17
veem	407	315
veemente	18	18
veementemente	32	32
veems	8	5
veemse	7	6
veemência	27	26
veer	223	8
veera	14	4
veers	6	3
veeru	12	3
vega	247	56
vegan	21	13
veganismo	3	3
vegano	4	3
vegas	1494	491
vegeta	638	89
vegetais	402	294
vegetal	226	183
vegetando	8	7
vegetar	11	9
vegetariana	210	144
vegetarianas	9	8
vegetarianismo	5	5
vegetariano	217	160
vegetarianos	68	60
vegetasama	5	4
vegetasan	5	3
vegetativo	31	24
vegetação	204	147
vegonha	3	3
veha	6	4
vei	15	15
veia	258	210
veias	547	460
veiculada	3	3
veicular	9	6
veiculo	42	36
veiculos	7	7
veiha	93	50
veihas	5	5
veihice	4	4
veihinha	5	4
veihinhas	14	3
veiho	280	97
veihos	42	32
veio	17820	7794
veiocidade	29	18
veiolhe	3	3
veiome	6	6
veios	16	15
veiose	5	5
veis	3	3
veja	19866	7349
vejaa	15	11
vejaas	4	4
vejam	4044	2574
vejame	34	25
vejamme	11	11
vejamna	3	3
vejamno	13	9
vejamos	2112	1619
vejamse	4	4
vejanos	4	4
vejao	57	49
vejaos	21	19
vejas	56	46
vejase	5	5
vejasó	5	3
vejo	20055	8073
vejoa	96	90
vejoas	18	18
vejolhe	8	8
vejome	23	23
vejoo	187	165
vejoos	77	74
vejote	201	141
vejovos	16	14
vejá	7	7
vel	15	11
vela	1103	641
velada	17	15
veladas	9	9
velado	9	9
velados	4	4
velam	3	3
velamos	3	3
velando	11	10
velar	13	12
velas	1087	682
velasco	25	4
velazquez	6	4
velcro	47	33
velda	26	3
vele	7	7
velei	3	3
veleidade	3	3
veleiro	87	51
veleiros	15	13
veleja	11	10
velejado	3	3
velejador	11	9
velejadores	9	6
velejam	4	4
velejamos	10	10
velejando	34	30
velejar	175	102
velejará	3	3
velejava	5	5
veleje	15	8
velejei	10	8
velejou	10	10
velez	7	3
velha	6994	3888
velhaca	3	3
velhaco	79	65
velhacos	15	14
velhadas	7	6
velhaguarda	9	9
velharia	35	33
velharias	24	23
velhas	1158	971
velhice	278	237
velhinha	176	143
velhinhas	41	41
velhinho	208	122
velhinhocego	5	5
velhinhos	49	42
velho	16520	6431
velhooeste	4	3
velhos	3842	2646
velhota	89	72
velhotas	21	19
velhote	503	326
velhotes	48	44
velhão	4	4
veli	19	6
velie	26	5
velinha	4	4
velinhas	36	21
velma	186	23
velo	253	158
velocidade	3212	1636
velocidades	81	68
velociraptor	16	9
velocista	11	6
velocistas	7	5
velocity	3	3
velocldade	4	3
velocímetro	17	16
velocípede	4	3
velos	32	29
veloso	17	6
veloz	281	218
velozes	99	81
velozmente	18	17
veludo	195	167
velva	6	6
velveeta	4	3
velvet	92	24
velá	4	4
velásquez	29	11
velázquez	54	11
velãrio	3	3
velódromo	16	3
velório	186	124
velórios	10	8
vem	32132	9138
vemme	6	4
vemo	9	9
vemolo	4	4
vemolos	4	4
vemonos	312	235
vemos	4161	2672
vemosnos	15	13
vemoste	6	5
vemte	7	5
ven	50	30
vena	12	7
venable	36	4
venais	5	5
venal	6	6
venam	6	3
venca	3	3
vence	594	414
vencedor	1609	960
vencedora	244	181
vencedoras	24	21
vencedores	420	306
vencela	3	3
vencelo	5	5
vencelos	7	6
vencem	97	78
vencemos	345	245
vencendo	189	168
vencendoa	3	3
vencer	2871	1616
vencera	7	7
venceram	188	171
vencerei	59	51
vencerem	53	49
venceremos	195	149
venceres	3	3
venceria	51	48
venceriam	11	10
vencerme	9	7
vencermos	75	68
vencernos	5	5
vencerte	4	4
vencerá	184	146
vencerás	7	7
vencerã	5	5
vencerão	42	36
venceríamos	10	9
vencesse	19	18
vencessem	4	4
venceste	8	7
vencestes	4	4
venceu	1099	843
venceume	5	4
venci	333	253
vencia	16	15
venciam	3	3
vencida	103	97
vencidas	37	26
vencido	445	378
vencidos	138	124
vencimento	19	17
vencimentos	7	7
vencêio	7	6
vencêla	28	23
vencêlas	8	6
vencêlo	200	170
vencêlos	98	93
vencêssemos	3	3
venda	2410	1563
vendaa	5	4
vendaas	4	4
vendada	8	7
vendado	31	28
vendados	61	51
vendagem	7	6
vendam	45	41
vendame	15	13
vendamos	8	8
vendanos	5	5
vendao	15	13
vendaos	6	6
vendar	24	22
vendaram	4	4
vendas	820	570
vendavais	12	12
vendaval	22	20
vende	1129	899
vendea	4	4
vendeas	5	5
vendedor	874	582
vendedora	158	130
vendedoras	23	20
vendedores	256	187
vendela	11	10
vendelas	3	3
vendelo	16	15
vendem	508	441
vendeme	5	4
vendemolo	6	4
vendemos	424	378
vendemse	12	11
vendendo	1168	899
vendendoo	5	5
vendendoos	4	4
vendeos	3	3
vender	4525	2585
vendera	6	6
venderam	186	175
venderamna	6	6
venderamse	3	3
venderei	126	114
venderem	51	49
venderemos	83	73
venderes	5	4
venderia	197	184
venderiam	18	18
venderlhe	22	20
venderlhes	10	10
venderme	11	11
vendermos	49	45
vendernos	6	6
venderse	11	11
venderte	4	4
venderá	92	88
venderás	4	4
venderão	28	26
venderíamos	12	12
vendes	13	12
vendese	67	59
vendesse	62	60
vendessem	6	6
vendeste	19	16
vendestes	3	3
vendeta	11	8
vendetta	20	12
vendeu	1255	967
vendeua	6	6
vendeulhe	8	8
vendeume	9	7
vendeunos	3	3
vendeuo	3	3
vendeuos	3	3
vendeuse	9	9
vendi	665	546
vendia	257	224
vendiam	68	63
vendiase	3	3
vendida	284	232
vendidas	136	127
vendido	817	592
vendidos	260	218
vendilhe	5	5
vendinha	5	5
vendio	5	5
vendo	11285	5643
vendoa	32	32
vendoas	14	14
vendolhe	3	3
vendome	11	10
vendonos	6	6
vendoo	76	76
vendoos	31	30
vendose	3	3
vendote	4	4
vendou	5	5
vendável	5	5
vendê	3	3
vendêio	6	3
vendêios	5	4
vendêla	216	184
vendêlas	78	68
vendêlo	270	218
vendêlos	107	93
vendêssemos	9	9
vendí	4	4
vendíamos	23	23
vendôme	5	3
veneno	1693	966
venenos	121	85
venenosa	191	160
venenosas	112	89
venenoso	183	157
venenosos	74	56
venera	36	28
venerada	11	11
veneradas	6	6
venerado	27	27
venerados	14	13
veneram	22	22
veneramos	14	7
venerando	10	10
venerar	18	18
venerasse	3	3
venerava	17	16
veneravam	15	14
veneração	33	30
venere	6	6
venerei	5	5
venerem	3	3
venero	25	23
venerála	3	3
venerálo	4	4
venerávamos	3	3
veneráveis	5	5
venerável	58	41
veneta	5	5
venetian	6	5
veneto	16	13
veneza	696	228
venezia	9	6
veneziana	37	27
venezianas	36	33
veneziano	38	23
venezianos	17	11
venezueia	5	3
venezuela	133	81
venezuelana	3	3
venezuelanas	3	3
venezuelano	19	13
venezuelanos	14	8
venga	7	7
venganza	42	7
vengeance	4	4
vengo	3	3
venha	39560	8994
venhais	3	3
venham	6022	3297
venhamos	25	25
venhan	4	4
venhas	104	90
venhavamos	9	9
venhavenha	7	6
venho	2832	2191
venhome	6	6
venhote	4	4
veni	7	6
venial	3	3
venice	75	50
venkat	5	3
venkman	75	4
venna	31	3
venner	28	4
venom	24	5
venoso	5	5
vens	335	262
vent	10	9
venta	31	30
ventando	74	68
ventania	58	51
ventanias	7	7
ventar	21	17
ventas	6	5
ventava	19	18
ventiiador	5	4
ventilada	6	6
ventilado	8	7
ventilador	195	162
ventiladores	38	31
ventilando	8	8
ventilar	18	18
ventilaãão	7	5
ventilação	214	168
ventilações	7	4
ventinho	8	6
vento	4215	2315
ventoinha	18	13
ventos	705	496
ventosa	19	16
ventosas	12	11
ventoso	29	15
ventosos	3	3
ventou	3	3
ventre	376	300
ventres	6	5
ventricular	28	21
ventriculares	3	3
ventriloquismo	5	4
ventris	6	4
ventrículo	25	17
ventrículos	5	5
ventríloco	6	4
ventríloqua	3	3
ventríloquo	46	25
ventríloquos	17	4
ventura	243	59
venture	10	10
ventures	7	4
venturoso	3	3
venus	120	60
venusiano	3	3
venãa	9	6
vença	189	158
vençam	42	36
vençame	3	3
vençamos	9	9
vençaos	5	3
venço	44	40
venérea	29	26
venéreas	25	23
veo	14	7
ver	86858	11467
vera	532	158
veracidade	50	49
veracruz	74	14
verade	5	5
veram	8	7
veranear	5	3
veraneio	40	37
verao	9	8
veras	26	24
verata	18	4
veratos	3	3
veraz	4	3
verba	106	80
verbais	28	26
verbal	97	88
verbalizando	3	3
verbalizar	4	4
verbalmente	26	26
verbas	56	47
verbena	13	6
verbo	118	83
verborragia	3	3
verborrágico	3	3
verborréia	6	4
verbos	24	22
verbosidade	4	4
verboten	18	3
vercingetorix	7	3
verd	3	3
verda	5	5
verdad	25	14
verdade	58235	10652
verdadea	4	4
verdadeeu	5	5
verdadeira	3278	2396
verdadeiramente	703	576
verdadeiras	523	455
verdadeiro	6000	3759
verdadeiros	851	723
verdadenão	4	4
verdadeo	5	5
verdadera	7	7
verdaderamente	3	3
verdadero	7	7
verdades	239	199
verdadeé	5	5
verde	3571	1963
verdeazulado	5	5
verdeescuro	7	3
verdeesmeralda	4	4
verdejante	10	9
verdejantes	32	26
verdemar	12	3
verdeoliva	3	3
verdes	900	673
verdi	53	33
verdinha	20	13
verdinhas	34	32
verdinho	16	13
verdon	10	3
verdor	3	3
verdugo	19	17
verdun	32	19
verdura	48	30
verduras	176	133
verdureiro	13	11
vere	15	11
vereador	207	51
vereadora	18	3
vereadores	42	26
vereda	14	12
veredas	27	25
veredicto	341	210
veredictos	8	4
veredito	191	118
vereditos	7	6
verei	1860	1421
vereia	3	3
vereio	3	3
vereis	19	15
vereite	4	3
verem	444	414
veremme	4	4
veremonos	8	8
veremos	3263	2449
veremosnos	8	6
verenor	39	3
veres	53	50
verga	25	22
vergar	4	4
vergara	4	3
vergastadas	3	3
verges	4	3
vergo	5	5
vergonha	4360	2710
vergonhas	38	36
vergonhosa	92	88
vergonhosamente	18	18
vergonhosas	23	20
vergonhoso	343	307
vergonhosos	10	10
vergou	4	4
verheiden	23	8
veria	716	654
veriam	90	88
verias	5	5
verifica	194	174
verificada	44	37
verificadas	38	35
verificado	141	119
verificador	5	3
verificados	34	32
verificam	38	37
verificamos	131	122
verificando	330	284
verificar	2159	1631
verificaram	30	27
verificarei	40	39
verificarem	14	14
verificaremos	26	25
verificaria	7	7
verificarmos	18	17
verificarse	4	4
verificará	5	5
verificarão	8	7
verificase	6	6
verificasse	17	17
verificaste	10	10
verificava	10	10
verificaãão	4	3
verificação	234	181
verificações	25	22
verifico	67	65
verificou	207	193
verificouse	8	8
verificála	11	11
verificálo	21	19
verificálos	6	6
verificámos	5	5
verifique	901	726
verifiquei	358	322
verifiquem	215	189
verifiquemnos	3	3
verifiquemos	10	9
verifiqueo	10	7
verinha	9	4
veritas	33	14
verizon	5	3
verla	10	10
verlaine	21	8
verlas	3	3
verlhe	48	30
verlhes	3	3
verlo	13	13
